"","aln","pars.site","tot.sites","pars.site.prop","rf.distance.coll","gc.cont"
"2432","uce-7689.nexus","363","1084","0.334870848708487","64","0.000433610994910871"
"2433","uce-7694.nexus","850","2029","0.418925579103006","36","2.00909147373533e-05"
"2434","uce-7695.nexus","703","1731","0.406123627960716","36","5.51670661466884e-05"
"2435","uce-77.nexus","857","1668","0.51378896882494","32","0.000137006153245454"
"2436","uce-7700.nexus","834","1856","0.449353448275862","30","0.000125029374297826"
"2437","uce-7706.nexus","783","1556","0.503213367609255","42","0.000113451613274284"
"2438","uce-7708.nexus","603","1397","0.431639226914817","30","9.20400321646025e-05"
"2439","uce-7709.nexus","805","1663","0.484064942874324","50","4.79819564371163e-05"
"2440","uce-7712.nexus","626","1548","0.404392764857881","38","3.20944049285774e-05"
"2441","uce-7713.nexus","479","1167","0.410454155955441","24","5.82062544453244e-05"
"2442","uce-7722.nexus","857","1811","0.473219215902816","32","9.65433467515001e-05"
"2443","uce-7724.nexus","680","1909","0.35620743844945","32","1.58203737669406e-05"
"2444","uce-7726.nexus","482","1521","0.31689677843524","28","0.000113042220223043"
"2445","uce-773.nexus","598","1800","0.332222222222222","36","3.78357009555444e-05"
"2446","uce-7732.nexus","759","1927","0.393876491956409","30","3.22960272771375e-05"
"2447","uce-7734.nexus","845","1738","0.486191024165708","28","4.4925464874681e-05"
"2448","uce-7738.nexus","757","1894","0.399683210137276","40","6.15865837768343e-05"
"2449","uce-7739.nexus","482","1179","0.408821034775233","48","0.000201501365846722"
"2450","uce-7741.nexus","685","1667","0.410917816436713","38","0.000175815436502997"
"2451","uce-7748.nexus","423","2056","0.205739299610895","38","5.95596310571402e-05"
"2452","uce-7751.nexus","788","1788","0.440715883668904","28","1.59363520423114e-05"
"2453","uce-7753.nexus","590","1267","0.465666929755328","22","0.000291115026543773"
"2454","uce-7755.nexus","644","2052","0.313840155945419","42","3.14558597453904e-05"
"2455","uce-7761.nexus","582","1799","0.323513062812674","36","6.08125203484194e-05"
"2456","uce-7763.nexus","651","1856","0.350754310344828","30","0.000150872759941548"
"2457","uce-7768.nexus","648","1851","0.350081037277148","28","2.20735563075522e-05"
"2458","uce-7769.nexus","981","1794","0.546822742474916","40","6.991132170301e-05"
"2459","uce-777.nexus","819","1872","0.4375","34","4.30961950728049e-05"
"2460","uce-7772.nexus","727","1635","0.444648318042813","36","0.000172216119978327"
"2461","uce-7775.nexus","774","1891","0.409307244843998","44","2.73789235580465e-05"
"2462","uce-7776.nexus","736","1863","0.395061728395062","40","0.000294174174795409"
"2463","uce-7778.nexus","896","1968","0.455284552845528","46","1.37108630797677e-05"
"2464","uce-778.nexus","762","1801","0.423098278734037","42","5.88155812376486e-05"
"2465","uce-7783.nexus","896","1670","0.536526946107784","36","0.000276340668368819"
"2466","uce-7785.nexus","844","1895","0.445382585751979","36","2.76574544040014e-05"
"2467","uce-7788.nexus","837","2041","0.410093091621754","30","2.03909072348317e-05"
"2468","uce-7790.nexus","832","1999","0.416208104052026","42","8.85793999096311e-05"
"2469","uce-780.nexus","892","1913","0.466283324621014","36","2.21194383221012e-05"
"2470","uce-7801.nexus","609","1830","0.332786885245902","32","3.04714913251035e-05"
"2471","uce-7803.nexus","574","1343","0.427401340282949","64","0.00026251790169703"
"2472","uce-7804.nexus","418","1675","0.24955223880597","44","5.05298556918208e-05"
"2473","uce-7806.nexus","667","1901","0.350867964229353","44","4.88900304873459e-05"
"2474","uce-7807.nexus","607","1801","0.337034980566352","44","1.60252980371135e-05"
"2475","uce-7811.nexus","545","1403","0.388453314326443","48","0.000233472133074279"
"2476","uce-7817.nexus","596","1422","0.419127988748242","36","2.43002112172378e-05"
"2477","uce-7819.nexus","557","1941","0.286965481710459","26","1.64407929183078e-05"
"2478","uce-7823.nexus","618","1562","0.395646606914213","38","2.58424440950683e-05"
"2479","uce-7829.nexus","790","1893","0.417326994189118","42","3.19289081327452e-05"
"2480","uce-783.nexus","507","1789","0.28339854667412","42","1.06160018423786e-05"
"2481","uce-7832.nexus","617","1701","0.362727807172252","36","2.18082957255358e-05"
"2482","uce-7833.nexus","629","1652","0.380750605326876","36","0.000101170980177593"
"2483","uce-7836.nexus","792","1859","0.42603550295858","36","0.000482443778381376"
"2484","uce-784.nexus","535","1972","0.271298174442191","42","2.10366619938535e-05"
"2485","uce-7840.nexus","597","1766","0.338052095130238","46","2.11616651904607e-05"
"2486","uce-7842.nexus","581","1954","0.297338792221085","42","1.38648886524534e-05"
"2487","uce-7843.nexus","675","1730","0.390173410404624","26","3.32185865026662e-05"
"2488","uce-7844.nexus","857","1791","0.478503629257398","40","3.7588904736759e-05"
"2489","uce-7845.nexus","597","1418","0.421015514809591","48","0.000217799813993222"
"2490","uce-7847.nexus","626","1936","0.323347107438017","42","2.16185160827731e-05"
"2491","uce-7852.nexus","633","1912","0.331066945606695","30","0.000210028830558344"
"2492","uce-7857.nexus","919","1663","0.552615754660253","44","0.000169589977532831"
"2493","uce-7864.nexus","836","2043","0.409202153695546","36","2.01684273827548e-05"
"2494","uce-7865.nexus","980","1750","0.56","34","3.91615458578047e-05"
"2495","uce-7869.nexus","813","1785","0.45546218487395","56","2.84188415756395e-05"
"2496","uce-7876.nexus","851","1593","0.534212178279975","32","5.49915125743191e-05"
"2497","uce-7877.nexus","704","1869","0.376672017121455","40","7.00836086098124e-05"
"2498","uce-788.nexus","705","1676","0.420644391408115","32","3.65607216536317e-05"
"2499","uce-7882.nexus","829","1856","0.446659482758621","28","0.000208379204659402"
"2500","uce-7884.nexus","346","1377","0.251270878721859","42","2.26923957124977e-05"
"2501","uce-7885.nexus","651","1758","0.370307167235495","44","0.000280675176028976"
"2502","uce-7886.nexus","461","1099","0.419472247497725","48","0.000135419461771744"
"2503","uce-7888.nexus","534","1965","0.27175572519084","50","8.60255144514184e-05"
"2504","uce-7892.nexus","650","1877","0.346297282898242","34","3.9257608894473e-05"
"2505","uce-7895.nexus","758","1773","0.427523970671179","46","3.30204292725322e-05"
"2506","uce-7897.nexus","747","1690","0.442011834319527","48","3.51730622166165e-05"
"2507","uce-790.nexus","556","1687","0.329579134558388","28","1.1638397042518e-05"
"2508","uce-7903.nexus","688","1622","0.424167694204686","30","0.000263439894929034"
"2509","uce-7904.nexus","858","1951","0.439774474628396","46","7.56791407006655e-05"
"2510","uce-7906.nexus","841","1906","0.441238195173137","42","7.74242789748903e-05"
"2511","uce-7907.nexus","901","1860","0.484408602150538","52","0.00013673356018476"
"2512","uce-7908.nexus","628","1828","0.343544857768052","44","1.87953994559764e-05"
"2513","uce-791.nexus","753","1750","0.430285714285714","22","6.16543225946085e-05"
"2514","uce-7917.nexus","670","1921","0.348776678813118","32","0.000256931343313087"
"2515","uce-7919.nexus","626","1367","0.457937088514996","50","0.000236930465236961"
"2516","uce-792.nexus","558","1632","0.341911764705882","60","4.51418959299678e-05"
"2517","uce-7923.nexus","386","2120","0.182075471698113","56","1.96432294203776e-05"
"2518","uce-7924.nexus","596","1508","0.395225464190981","32","1.84749633199101e-05"
"2519","uce-7929.nexus","573","1839","0.311582381729201","46","1.3950352266809e-05"
"2520","uce-793.nexus","390","1854","0.210355987055016","62","5.74106938572241e-05"
"2521","uce-7930.nexus","770","1869","0.411985018726592","40","3.03689455525346e-05"
"2522","uce-7939.nexus","569","1475","0.385762711864407","42","0.000209797132101131"
"2523","uce-7940.nexus","742","2018","0.367690782953419","40","2.9345997746937e-05"
"2524","uce-7949.nexus","881","1667","0.528494301139772","26","1.49159449125446e-05"
"2525","uce-7950.nexus","545","1331","0.40946656649136","42","0.000121838679133656"
"2526","uce-7957.nexus","354","1818","0.194719471947195","44","6.53350501660712e-05"
"2527","uce-7959.nexus","293","1255","0.233466135458167","48","3.90670460969256e-05"
"2528","uce-7961.nexus","869","1806","0.481173864894795","34","5.89827283476709e-05"
"2529","uce-7962.nexus","579","1466","0.394952251023192","48","3.06801369245996e-05"
"2530","uce-7963.nexus","700","1982","0.353178607467205","30","2.77747018229413e-05"
"2531","uce-7965.nexus","425","1970","0.215736040609137","34","1.00677692001491e-05"
"2532","uce-7967.nexus","526","1322","0.397881996974281","40","0.000439082891597115"
"2533","uce-7969.nexus","486","1368","0.355263157894737","28","0.000145725778553337"
"2534","uce-7970.nexus","898","1787","0.502518186905428","34","5.4218887856442e-05"
"2535","uce-7971.nexus","934","1951","0.478728856996412","30","0.000128560652008331"
"2536","uce-7977.nexus","212","1834","0.115594329334787","58","1.24493953075289e-05"
"2537","uce-7978.nexus","948","1952","0.485655737704918","22","5.63411718702629e-05"
"2538","uce-7982.nexus","746","1621","0.46020974706971","36","3.14921336342338e-05"
"2539","uce-7985.nexus","799","2021","0.395348837209302","42","1.59921010790563e-05"
"2540","uce-7987.nexus","652","1953","0.333845366103431","32","2.00103386943947e-05"
"2541","uce-7988.nexus","497","1280","0.38828125","48","2.99839166932923e-05"
"2542","uce-799.nexus","857","1798","0.476640711902113","32","0.000145315389661057"
"2543","uce-7990.nexus","468","1090","0.429357798165138","44","0.000126985615999709"
"2544","uce-7996.nexus","637","2074","0.307135969141755","44","4.51740838760385e-05"
"2545","uce-7997.nexus","372","1970","0.188832487309645","40","7.88213510880578e-05"
"2546","uce-8006.nexus","557","1982","0.281029263370333","44","4.08649416948349e-05"
"2547","uce-8009.nexus","827","1829","0.452159650082012","44","4.30520421685285e-05"
"2548","uce-8010.nexus","385","1636","0.235330073349633","58","7.17861891353223e-05"
"2549","uce-8011.nexus","766","1941","0.394641937145801","38","1.41961521494289e-05"
"2550","uce-8014.nexus","904","1954","0.462640736949846","30","3.19951978197691e-05"
"2551","uce-8016.nexus","589","1182","0.498307952622673","34","0.000102235876217558"
"2552","uce-8017.nexus","774","1652","0.468523002421308","36","0.000290424762083686"
"2553","uce-8026.nexus","705","1911","0.368916797488226","30","5.64237402847263e-05"
"2554","uce-8029.nexus","647","2058","0.314382896015549","30","1.75429406221869e-05"
"2555","uce-8030.nexus","690","1747","0.394962793360046","36","9.06004392053175e-05"
"2556","uce-8036.nexus","879","1807","0.486441615938019","48","8.42747514510364e-05"
"2557","uce-8037.nexus","785","1838","0.427094668117519","38","4.77286075012489e-05"
"2558","uce-8043.nexus","745","1897","0.392725355824987","48","8.16997247762498e-05"
"2559","uce-8046.nexus","740","1897","0.390089615181866","34","1.73731039081293e-05"
"2560","uce-805.nexus","548","2074","0.264223722275796","36","7.97461906610324e-06"
"2561","uce-81.nexus","571","1491","0.382964453386989","42","0.00010098562540251"
"2562","uce-810.nexus","825","2001","0.412293853073463","40","4.10141547191916e-05"
"2563","uce-812.nexus","808","2049","0.394338701805759","18","3.6116165296823e-05"
"2564","uce-816.nexus","458","1479","0.309668695064233","48","0.000163911805370793"
"2565","uce-818.nexus","663","1999","0.331665832916458","36","1.14386418380641e-05"
"2566","uce-819.nexus","670","2040","0.32843137254902","38","2.23648094534281e-05"
"2567","uce-82.nexus","772","1925","0.401038961038961","42","2.22284678873886e-05"
"2568","uce-823.nexus","743","1739","0.427257044278321","50","8.31162237789706e-05"
"2569","uce-824.nexus","514","2050","0.250731707317073","36","3.39036579338282e-05"
"2570","uce-83.nexus","816","1989","0.41025641025641","28","1.33135449325403e-05"
"2571","uce-831.nexus","606","2113","0.28679602460956","48","1.68183588532406e-05"
"2572","uce-833.nexus","534","1926","0.277258566978193","30","5.38382124245101e-05"
"2573","uce-834.nexus","700","2174","0.321987120515179","42","1.02712313096528e-05"
"2574","uce-837.nexus","572","2028","0.282051282051282","34","1.88320536587583e-05"
"2575","uce-843.nexus","534","1924","0.277546777546778","30","3.38277735223681e-05"
"2576","uce-845.nexus","255","1255","0.203187250996016","58","2.70636548672142e-05"
"2577","uce-85.nexus","809","1810","0.446961325966851","40","3.92620419397864e-05"
"2578","uce-851.nexus","678","1931","0.351113412739513","54","2.12731723801982e-05"
"2579","uce-855.nexus","747","1873","0.398825413774693","36","0.00017974867402215"
"2580","uce-861.nexus","813","1781","0.456485120718697","36","4.20060191522666e-05"
"2581","uce-868.nexus","437","1913","0.228437009932044","48","2.553962322009e-05"
"2582","uce-869.nexus","593","1701","0.348618459729571","26","0.00023757902648861"
"2583","uce-871.nexus","384","2029","0.189255791030064","46","7.59302091497031e-06"
"2584","uce-872.nexus","667","2044","0.326320939334638","44","0.000209010129999085"
"2585","uce-873.nexus","825","1783","0.462703309029725","30","3.203784617275e-05"
"2586","uce-877.nexus","763","1841","0.414448669201521","34","2.30137226169331e-05"
"2587","uce-881.nexus","866","1807","0.479247371333702","26","3.99483337972781e-05"
"2588","uce-882.nexus","755","1814","0.416207276736494","18","0.000132693867995552"
"2589","uce-887.nexus","599","1740","0.344252873563218","44","6.40342936476664e-05"
"2590","uce-889.nexus","545","1673","0.325762104004782","44","2.31536870225065e-05"
"2591","uce-897.nexus","727","1756","0.414009111617312","28","0.0001475662386089"
"2592","uce-898.nexus","557","2067","0.269472665699081","40","2.36705363739313e-05"
"2593","uce-90.nexus","647","1846","0.350487540628386","30","4.52850787300929e-05"
"2594","uce-902.nexus","337","1353","0.249076127124908","52","0.000122756785096491"
"2595","uce-903.nexus","661","1840","0.359239130434783","30","0.000166496422040131"
"2596","uce-904.nexus","771","2013","0.38301043219076","46","1.75334944758489e-05"
"2597","uce-905.nexus","844","2011","0.419691695673794","48","9.8622137794923e-05"
"2598","uce-914.nexus","889","2099","0.423535016674607","28","4.07724037385239e-05"
"2599","uce-915.nexus","723","1952","0.370389344262295","38","0.00011187003539256"
"2600","uce-917.nexus","585","1767","0.33106960950764","52","7.06822352142089e-05"
"2601","uce-920.nexus","762","1969","0.386998476383951","48","2.41213081600228e-05"
"2602","uce-921.nexus","657","2031","0.323485967503693","48","1.68973754751162e-05"
"2603","uce-93.nexus","544","1444","0.376731301939058","32","0.000304681750182794"
"2604","uce-931.nexus","606","1648","0.367718446601942","32","6.13765022422801e-05"
"2605","uce-932.nexus","591","2023","0.292140385565991","38","7.45128242572974e-05"
"2606","uce-934.nexus","576","1914","0.300940438871473","34","1.51797451474212e-05"
"2607","uce-938.nexus","483","1579","0.305889803673211","50","9.0454701092311e-05"
"2608","uce-94.nexus","743","1878","0.395633652822151","36","4.41183047690022e-05"
"2609","uce-940.nexus","627","2061","0.304221251819505","42","7.88853710036587e-05"
"2610","uce-943.nexus","459","1969","0.233113255459624","46","4.95563178660056e-05"
"2611","uce-949.nexus","550","2062","0.266731328806984","40","1.87627431638126e-05"
"2612","uce-956.nexus","499","1381","0.361332367849384","38","0.000319596882215584"
"2613","uce-958.nexus","448","1893","0.236661384046487","56","0.000117874309796745"
"2614","uce-959.nexus","587","2066","0.284123910939013","44","1.55610817885661e-05"
"2615","uce-965.nexus","666","2094","0.318051575931232","36","1.11865953658706e-05"
"2616","uce-967.nexus","308","2038","0.151128557409225","44","3.11605295947236e-05"
"2617","uce-97.nexus","704","1946","0.361767728674203","38","7.82962201508131e-05"
"2618","uce-971.nexus","864","1946","0.44398766700925","34","4.51787364588329e-05"
"2619","uce-972.nexus","692","2049","0.337725719863348","48","4.36606668996996e-05"
"2620","uce-976.nexus","766","1964","0.390020366598778","34","1.92314721311611e-05"
