"","loc","Tre","seq.len","var.sites","var.frac","lambda","log10lambda","LR","RF","p","df"
"2263","uce-7370.nexus","uce-7370.treefile","1731","730","0.421721548238013","100","2","45284.1907651532","24","0","58"
"2264","uce-7372.nexus","uce-7372.treefile","1990","756","0.379899497487437","100","2","42629.4536557887","18","0","58"
"2265","uce-7376.nexus","uce-7376.treefile","1864","733","0.393240343347639","100","2","43485.0640603096","16","0","58"
"2266","uce-7379.nexus","uce-7379.treefile","1021","490","0.479921645445642","1","0","23542.891829681","24","0","58"
"2267","uce-738.nexus","uce-738.treefile","1759","489","0.277998862990335","0.001","-3","53981.1575963013","12","0","58"
"2268","uce-7380.nexus","uce-7380.treefile","1837","583","0.317365269461078","0.001","-3","56235.784679925","30","0","58"
"2269","uce-7383.nexus","uce-7383.treefile","2026","801","0.395360315893386","100","2","58436.63059018","8","0","58"
"2270","uce-7386.nexus","uce-7386.treefile","1735","704","0.405763688760807","100","2","39233.103230389","22","0","58"
"2271","uce-7390.nexus","uce-7390.treefile","1930","807","0.418134715025907","0.001","-3","59150.8904052061","26","0","58"
"2272","uce-7393.nexus","uce-7393.treefile","2073","443","0.213699951760733","100","2","63204.3999162218","30","0","58"
"2273","uce-7395.nexus","uce-7395.treefile","1587","619","0.390044108380592","100","2","40078.0874058677","16","0","58"
"2274","uce-7396.nexus","uce-7396.treefile","1887","397","0.210386857445681","100","2","46695.9308033451","42","0","58"
"2275","uce-7397.nexus","uce-7397.treefile","2015","833","0.413399503722084","0.001","-3","59712.3946473085","28","0","58"
"2276","uce-7399.nexus","uce-7399.treefile","2082","389","0.186839577329491","0.001","-3","65018.7514178031","36","0","58"
"2277","uce-7409.nexus","uce-7409.treefile","1822","847","0.464873765093304","100","2","37686.4135007752","30","0","58"
"2278","uce-7413.nexus","uce-7413.treefile","1656","446","0.269323671497585","100","2","50844.5267546049","26","0","58"
"2279","uce-7415.nexus","uce-7415.treefile","1726","707","0.409617612977984","100","2","47887.9659585286","28","0","58"
"2280","uce-7417.nexus","uce-7417.treefile","1958","553","0.282431052093973","0.001","-3","56554.9983873622","18","0","58"
"2281","uce-7419.nexus","uce-7419.treefile","1900","714","0.375789473684211","100","2","50940.827960731","20","0","58"
"2282","uce-7421.nexus","uce-7421.treefile","1836","737","0.401416122004357","1","0","40301.747929035","20","0","58"
"2283","uce-7423.nexus","uce-7423.treefile","1468","805","0.548365122615804","100","2","34104.9340414946","24","0","58"
"2284","uce-7425.nexus","uce-7425.treefile","1871","930","0.497060395510422","100","2","36574.0941069775","20","0","58"
"2285","uce-7426.nexus","uce-7426.treefile","1976","745","0.377024291497976","100","2","49713.2525730904","38","0","58"
"2286","uce-7437.nexus","uce-7437.treefile","941","400","0.425079702444208",NA,NA,NA,"26",NA,"58"
"2287","uce-7444.nexus","uce-7444.treefile","2000","678","0.339","0.001","-3","58235.9064598062","20","0","58"
"2288","uce-7446.nexus","uce-7446.treefile","2036","428","0.210216110019646","1","0","70483.5478215416","36","0","58"
"2289","uce-7455.nexus","uce-7455.treefile","1943","881","0.453422542460113","100","2","50377.9743979938","14","0","58"
"2290","uce-7459.nexus","uce-7459.treefile","1399","656","0.468906361686919","0.001","-3","36331.5241573431","30","0","58"
"2291","uce-746.nexus","uce-746.treefile","1969","526","0.267140680548502","100","2","60698.2324105213","24","0","58"
"2292","uce-7463.nexus","uce-7463.treefile","1676","639","0.38126491646778","100","2","27505.898538094","28","0","58"
"2293","uce-7465.nexus","uce-7465.treefile","1847","719","0.389279913373037","100","2","50060.835024483","16","0","58"
"2294","uce-7466.nexus","uce-7466.treefile","1828","800","0.437636761487965","100","2","39281.8535915253","36","0","58"
"2295","uce-7467.nexus","uce-7467.treefile","1500","705","0.47","100","2","33324.4672805003","20","0","58"
"2296","uce-747.nexus","uce-747.treefile","1583","474","0.29943145925458","100","2","40400.9616838409","32","0","58"
"2297","uce-7471.nexus","uce-7471.treefile","2066","701","0.339303000968054","100","2","63304.9417307868","20","0","58"
"2298","uce-7472.nexus","uce-7472.treefile","1508","575","0.381299734748011","100","2","32243.8038235097","24","0","58"
"2299","uce-7473.nexus","uce-7473.treefile","1929","740","0.383618455158113","100","2","53402.4151864139","18","0","58"
"2300","uce-7474.nexus","uce-7474.treefile","1914","1048","0.547544409613375","0.001","-3","52801.1118757756","20","0","58"
"2301","uce-7476.nexus","uce-7476.treefile","1496","898","0.600267379679144","0.001","-3","38488.0461639229","14","0","58"
"2302","uce-748.nexus","uce-748.treefile","1819","709","0.389774601429357","100","2","35929.382174267","24","0","58"
"2303","uce-7483.nexus","uce-7483.treefile","1604","882","0.549875311720698","100","2","41380.0325457012","24","0","58"
"2304","uce-7484.nexus","uce-7484.treefile","1731","901","0.52050837666089","100","2","36814.2075643632","20","0","58"
"2305","uce-7485.nexus","uce-7485.treefile","1903","931","0.48922753547031","100","2","43768.4347955455","10","0","58"
"2306","uce-7491.nexus","uce-7491.treefile","1657","857","0.517199758599879","100","2","35681.2447600919","22","0","58"
"2307","uce-7495.nexus","uce-7495.treefile","1470","633","0.430612244897959","0.001","-3","45591.9824625366","26","0","58"
"2308","uce-7499.nexus","uce-7499.treefile","1588","542","0.341309823677582","100","2","38912.679370973","26","0","58"
"2309","uce-750.nexus","uce-750.treefile","1968","680","0.345528455284553","100","2","51770.9961362749","22","0","58"
"2310","uce-7500.nexus","uce-7500.treefile","1752","689","0.393264840182648","100","2","44231.5229328445","24","0","58"
"2311","uce-7504.nexus","uce-7504.treefile","2001","695","0.347326336831584","0.001","-3","61672.940167907","26","0","58"
"2312","uce-7505.nexus","uce-7505.treefile","1853","874","0.471667566109012","100","2","47364.5506288065","18","0","58"
"2313","uce-7507.nexus","uce-7507.treefile","1650","751","0.455151515151515","100","2","42233.4390520458","20","0","58"
"2314","uce-7510.nexus","uce-7510.treefile","1621","694","0.428130783466996","100","2","30529.6608584549","20","0","58"
"2315","uce-7511.nexus","uce-7511.treefile","1179","478","0.405428329092451","0.001","-3","31879.9332916836","26","0","58"
"2316","uce-7514.nexus","uce-7514.treefile","1955","741","0.379028132992327","100","2","52771.8329165521","20","0","58"
"2317","uce-7515.nexus","uce-7515.treefile","1984","771","0.388608870967742","100","2","44040.2688033995","20","0","58"
"2318","uce-7516.nexus","uce-7516.treefile","1896","785","0.414029535864979","100","2","36043.4085778112","28","0","58"
"2319","uce-752.nexus","uce-752.treefile","2146","674","0.314072693383038","0.001","-3","63388.5396207322","14","0","58"
"2320","uce-7521.nexus","uce-7521.treefile","1694","827","0.488193624557261","100","2","45083.2142046549","26","0","58"
"2321","uce-7522.nexus","uce-7522.treefile","2075","623","0.300240963855422","100","2","55176.247602595","22","0","58"
"2322","uce-7527.nexus","uce-7527.treefile","1428","622","0.435574229691877","100","2","36528.0831971675","18","0","58"
"2323","uce-7532.nexus","uce-7532.treefile","1859","705","0.379236148466918","100","2","42089.7697124481","18","0","58"
"2324","uce-7534.nexus","uce-7534.treefile","1269","510","0.401891252955083","100","2","29666.1113337032","18","0","58"
"2325","uce-7537.nexus","uce-7537.treefile","1864","1107","0.593884120171674","100","2","39424.1685207562","18","0","58"
"2326","uce-7538.nexus","uce-7538.treefile","1940","756","0.389690721649485","1","0","47401.9907519669","28","0","58"
"2327","uce-754.nexus","uce-754.treefile","1991","386","0.193872425916625",NA,NA,NA,"26",NA,"58"
"2328","uce-7542.nexus","uce-7542.treefile","1910","812","0.425130890052356","100","2","41296.1892909225","24","0","58"
"2329","uce-7545.nexus","uce-7545.treefile","1681","839","0.499107674003569","100","2","36360.6139433259","18","0","58"
"2330","uce-7548.nexus","uce-7548.treefile","1891","852","0.450555261766261","100","2","50785.0909026629","20","0","58"
"2331","uce-7550.nexus","uce-7550.treefile","1367","717","0.524506217995611","100","2","30055.8917402068","20","0","58"
"2332","uce-7552.nexus","uce-7552.treefile","1753","848","0.48374215630348","100","2","31175.6111050718","18","0","58"
"2333","uce-7553.nexus","uce-7553.treefile","1578","843","0.534220532319392","100","2","35439.0426096085","26","0","58"
"2334","uce-7554.nexus","uce-7554.treefile","1820","939","0.515934065934066","100","2","38153.3351586429","16","0","58"
"2335","uce-7557.nexus","uce-7557.treefile","1545","791","0.511974110032362","100","2","41188.0356683045","12","0","58"
"2336","uce-7558.nexus","uce-7558.treefile","1771","791","0.446640316205534",NA,NA,NA,"4",NA,"58"
"2337","uce-7559.nexus","uce-7559.treefile","742","165","0.222371967654987","0.001","-3","20563.1027216269","52","0","58"
"2338","uce-7569.nexus","uce-7569.treefile","1914","585","0.30564263322884","100","2","55286.3748463495","26","0","58"
"2339","uce-7574.nexus","uce-7574.treefile","1885","665","0.352785145888594","100","2","49958.5535819792","28","0","58"
"2340","uce-7576.nexus","uce-7576.treefile","1945","670","0.344473007712082","100","2","53443.9512281298","24","0","58"
"2341","uce-7578.nexus","uce-7578.treefile","1969","892","0.453021838496699","100","2","52152.7087892662","22","0","58"
"2342","uce-7582.nexus","uce-7582.treefile","1857","715","0.385029617662897","0.001","-3","56612.2229948293","22","0","58"
"2343","uce-7583.nexus","uce-7583.treefile","1718","742","0.431897555296857","100","2","43086.7418228233","30","0","58"
"2344","uce-7584.nexus","uce-7584.treefile","1892","827","0.437103594080338","100","2","42426.6105207557","28","0","58"
"2345","uce-7587.nexus","uce-7587.treefile","1436","708","0.493036211699164","1","0","36995.8919348278","24","0","58"
"2346","uce-759.nexus","uce-759.treefile","1978","610","0.308392315470172","100","2","45075.2646738437","22","0","58"
"2347","uce-7590.nexus","uce-7590.treefile","1873","564","0.301121195942338","0.001","-3","58900.445029406","20","0","58"
"2348","uce-7592.nexus","uce-7592.treefile","2034","537","0.26401179941003","100","2","45705.9497895759","28","0","58"
"2349","uce-7595.nexus","uce-7595.treefile","1646","792","0.481166464155529","0.001","-3","48413.1036046358","18","0","58"
"2350","uce-7596.nexus","uce-7596.treefile","1777","577","0.324704558244232","100","2","41521.0457859554","22","0","58"
"2351","uce-7599.nexus","uce-7599.treefile","1900","692","0.364210526315789","100","2","44167.1255287829","22","0","58"
"2352","uce-76.nexus","uce-76.treefile","1954","844","0.431934493346981","1","0","49576.1020442339","24","0","58"
"2353","uce-7608.nexus","uce-7608.treefile","1678","803","0.478545887961859","100","2","47631.5242132575","16","0","58"
"2354","uce-761.nexus","uce-761.treefile","2051","577","0.281326182350073","100","2","52089.7653452392","12","0","58"
"2355","uce-7610.nexus","uce-7610.treefile","1927","708","0.367410482615464","100","2","52112.8092393969","28","0","58"
"2356","uce-7613.nexus","uce-7613.treefile","1510","718","0.475496688741722","100","2","25339.4440470355","32","0","58"
"2357","uce-7620.nexus","uce-7620.treefile","1960","552","0.281632653061224","100","2","55940.9912031677","24","0","58"
"2358","uce-7622.nexus","uce-7622.treefile","1871","569","0.304115446285409","100","2","54799.1489692152","34","0","58"
"2359","uce-7623.nexus","uce-7623.treefile","1870","592","0.316577540106952","100","2","48469.4593480951","24","0","58"
"2360","uce-7632.nexus","uce-7632.treefile","1050","454","0.432380952380952","1","0","23897.171804252","28","0","58"
"2361","uce-7637.nexus","uce-7637.treefile","1490","725","0.486577181208054","100","2","31733.7303193768","20","0","58"
"2362","uce-7640.nexus","uce-7640.treefile","1081","536","0.495837187789084","100","2","19211.3100116629","24","0","58"
"2363","uce-7642.nexus","uce-7642.treefile","1911","769","0.402407116692831","100","2","47097.5979897072","24","0","58"
"2364","uce-7643.nexus","uce-7643.treefile","1851","842","0.454889249054565","100","2","43417.1591196117","18","0","58"
"2365","uce-7646.nexus","uce-7646.treefile","2024","892","0.440711462450593","100","2","43951.379391812","6","0","58"
"2366","uce-7649.nexus","uce-7649.treefile","1497","625","0.41750167000668","1","0","40262.2445781421","34","0","58"
"2367","uce-7650.nexus","uce-7650.treefile","1722","764","0.443670150987224","1","0","45240.2410337845","18","0","58"
"2368","uce-7652.nexus","uce-7652.treefile","1918","760","0.396246089676747","1","0","51466.5694670411","18","0","58"
"2369","uce-7656.nexus","uce-7656.treefile","1600","642","0.40125","0.001","-3","52321.7245588411","24","0","58"
"2370","uce-7658.nexus","uce-7658.treefile","1805","942","0.521883656509695","100","2","47059.9485057868","24","0","58"
"2371","uce-7661.nexus","uce-7661.treefile","1764","1058","0.599773242630385","100","2","40373.1929163166","20","0","58"
"2372","uce-7662.nexus","uce-7662.treefile","1525","530","0.347540983606557","1","0","22398.9162251374","28","0","58"
"2373","uce-7665.nexus","uce-7665.treefile","1257","533","0.424025457438345","0.001","-3","29685.7452605054","28","0","58"
"2374","uce-7666.nexus","uce-7666.treefile","1795","672","0.374373259052925","100","2","42433.5791073322","40","0","58"
"2375","uce-7669.nexus","uce-7669.treefile","2070","619","0.299033816425121","100","2","57773.1733924682","28","0","58"
"2376","uce-767.nexus","uce-767.treefile","1229","360","0.292921074043938","100","2","30225.3675913708","24","0","58"
"2377","uce-7673.nexus","uce-7673.treefile","2056","666","0.323929961089494","100","2","52834.94665056","26","0","58"
"2378","uce-7678.nexus","uce-7678.treefile","1733","859","0.495672244662435","100","2","41216.0981278487","16","0","58"
"2379","uce-7685.nexus","uce-7685.treefile","1885","845","0.448275862068966","100","2","39156.3099235217","20","0","58"
"2380","uce-7686.nexus","uce-7686.treefile","1963","582","0.296484971981661","100","2","50333.0850379816","24","0","58"
"2381","uce-7688.nexus","uce-7688.treefile","1985","472","0.237783375314861","100","2","56744.1827647306","32","0","58"
"2382","uce-7689.nexus","uce-7689.treefile","1084","365","0.336715867158672","100","2","20608.4153758384","38","0","58"
"2383","uce-7694.nexus","uce-7694.treefile","2029","834","0.41103992114342","100","2","55655.7052734844","20","0","58"
"2384","uce-7695.nexus","uce-7695.treefile","1731","694","0.400924321201618","100","2","40310.6885257078","20","0","58"
"2385","uce-77.nexus","uce-77.treefile","1668","852","0.510791366906475","100","2","37320.8738635969","16","0","58"
"2386","uce-7700.nexus","uce-7700.treefile","1856","827","0.445581896551724","0.001","-3","54068.1570834867","16","0","58"
"2387","uce-7703.nexus","uce-7703.treefile","2042","728","0.356513222331048","100","2","46496.3035936843","18","0","58"
"2388","uce-7706.nexus","uce-7706.treefile","1556","774","0.497429305912596","100","2","32446.4790813319","22","0","58"
"2389","uce-7708.nexus","uce-7708.treefile","1397","598","0.42806012884753","1","0","32957.2993798139","16","0","58"
"2390","uce-7709.nexus","uce-7709.treefile","1663","797","0.4792543595911","0.001","-3","42335.1037851783","34","0","58"
"2391","uce-7712.nexus","uce-7712.treefile","1548","617","0.398578811369509","0.001","-3","45884.7857971338","24","0","58"
"2392","uce-7722.nexus","uce-7722.treefile","1811","841","0.464384318056322","100","2","41251.8304050681","24","0","58"
"2393","uce-7724.nexus","uce-7724.treefile","1909","670","0.35096909376637","100","2","48924.8931521001","22","0","58"
